id,id2
cbk90417,cbk90418
cbk90417,cbk90483
cbk90417,cbk90485
cbk90417,cbk90486
cbk90418,cbk90490
cbk90418,cbk90492
cbk90418,cbk90493
cbk91044,32547
cbk91044,49680
cbk91044,49227
cbk91044,42889
4296,90968-1
4296,cbk91046
4296,cbk91047
4296,cbk91053
cbk91053,91054-1
cbk91053,smj10093
cbk91053,smj10069
cbk91053,smj10071
cbk91053,smj10072
cbk91053,smj10070
cbk91053,smj10073
cbk91054,91054-1
cbk91054,32998
cbk91054,32543
cbk91054,42890
cbk91054,32513
cbk91054,32113
cbk91054,32509
cbk91054,32549
cbk91054,32601
cbk91054,32009
cbk91054,32558
cbk91054,32567
cbk91054,32559
cbk91054,42904
cbk91054,42035
cbk91054,32003
cbk91054,32501
cbk91054,42036
cbk91054,32548
cbk91054,32146
cbk91054,95566
cbk91054,32309
cbk91054,95564
cbk91054,49003
cbk91054,32570
cbk91054,32569
cbk91054,32571
cbk91054,32130
cbk91054,42017
cbk91054,32004
cbk91054,32531
cbk91054,32405
cbk91054,32990
cbk91054,32040
cbk91054,32560
cbk91054,32208
cbk91054,42891
cbk91054,32027
cbk91054,32516
cbk91054,42037
cbk91054,32118
cbk91054,32011
cbk91054,32528
cbk91054,49306
cbk91054,42913
cbk91054,42027
cbk91054,95563
cbk91054,42900
cbk91054,32603
cbk91054,32931
cbk91054,49016
cbk91054,32547
cbk91054,49680
cbk91054,49227
cbk91054,42889
smj10093,stm91234
smj10093,91744-1
cbk91744,91744-1
cbk91744,42904
cbk91744,42035
cbk91744,42036
cbk91744,32309
cbk91744,42891
cbk91744,42037
cbk91744,32524
cbk91744,32310
smj10069,90974-1
smj10069,91055-1
cbk91055,91055-1
cbk91055,32601
cbk91055,32558
cbk91055,32559
cbk91055,49003
cbk91055,32569
cbk91055,32990
cbk91055,32560
cbk91055,42900
cbk91055,49680
smj10071,90976-1
smj10071,91057-1
cbk91057,91057-1
cbk91057,32113
cbk91057,32567
cbk91057,42904
cbk91057,42028
cbk91057,32130
smj10072,90977-1
smj10072,91058-1
cbk91058,91058-1
cbk91058,32509
cbk91058,32003
cbk91058,95569
cbk91058,95564
cbk91058,42017
cbk91058,32405
cbk91058,32027
smj10070,90975-1
smj10070,91056-1
cbk91056,91056-1
cbk91056,32009
cbk91056,32548
cbk91056,42891
cbk91056,32516
cbk91056,32524
cbk91056,32118
cbk91056,32011
cbk91056,32528
cbk91056,42027
cbk91056,32520
smj10073,90978-1
smj10073,91059-1
cbk91059,91059-1
cbk91059,32509
cbk91059,42904
cbk91059,32571
cbk91059,42017
cbk91059,32603
42710,stm90883
42710,cbk90967
42710,90743-1
stm90883,90955-1
stm90883,90982-1
cbk90955,90955-1
cbk90955,32601
cbk90955,49001
cbk90955,49002
cbk90955,49006
cbk90955,49004
cbk90982,90982-1
cbk90982,49098
cbk90982,49069
cbk90982,49309
cbk90982,49003
cbk90982,49016
cbk90982,49680
cbk90743,90743-1
cbk90743,42890
cbk90743,49312
cbk90743,49274
cbk90743,32009
cbk90743,49254
cbk90743,42991
cbk90743,49049
cbk90743,49322
cbk90743,49136
cbk90743,49098
cbk90743,49118
cbk90743,42001
cbk90743,49261
cbk90743,42906
cbk90743,49131
cbk90743,49255
cbk90743,42904
cbk90743,42035
cbk90743,49202
cbk90743,49325
cbk90743,49151
cbk90743,49116
cbk90743,49329
cbk90743,42036
cbk90743,32548
cbk90743,32606
cbk90743,49127
cbk90743,49928
cbk90743,42907
cbk90743,49122
cbk90743,49003
cbk90743,49026
cbk90743,32557
cbk90743,49027
cbk90743,49024
cbk90743,49022
cbk90743,49023
cbk90743,32570
cbk90743,49029
cbk90743,49125
cbk90743,49021
cbk90743,49115
cbk90743,49047
cbk90743,49256
cbk90743,49117
cbk90743,32555
cbk90743,49257
cbk90743,32563
cbk90743,42889
cbk90743,49307
cbk90743,42037
cbk90743,49001
cbk90743,32524
cbk90743,32553
cbk90743,49069
cbk90743,42903
cbk90743,49013
cbk90743,49002
cbk90743,42905
cbk90743,49316
cbk90743,49025
cbk90743,32118
cbk90743,32011
cbk90743,32528
cbk90743,32310
cbk90743,49275
cbk90743,49989
cbk90743,49258
cbk90743,49028
cbk90743,49150
cbk90743,49119
cbk90743,32541
cbk90743,49309
cbk90743,49306
cbk90743,49706
cbk90743,49006
cbk90743,49106
cbk90743,42913
cbk90743,42027
cbk90743,49133
cbk90743,32005
cbk90743,42020
cbk90743,49134
cbk90743,42900
cbk90743,42912
cbk90743,32520
cbk90743,49004
cbk90743,32603
cbk90743,32931
cbk90743,49016
cbk90743,49215
cbk90743,49102
cbk90743,49205
cbk90743,49328
cbk90743,32547
cbk90743,49107
cbk90743,49680
cbk90743,49123
cbk90743,49048
cbk90743,49227
cbk90967,maj03476
cbk90967,maj03477
cbk90967,maj03481
cbk90967,maj03528
cbk90967,maj03535
cbk90967,maj03482
cbk90967,maj03478
cbk90967,maj03484
cbk90967,stm90868
cbk90967,maj03485
cbk90967,3531-1
cbk90967,maj03486
cbk90967,maj03479
cbk90967,maj03488
cbk90967,maj03489
maj03528,stm90859
maj03528,stm91237
maj03528,91747-1
stm90859,42908
stm90859,42003
stm91237,32548
stm91237,32547
cbk91747,91747-1
cbk91747,32309
cbk91747,42891
cbk91747,42904
cbk91747,42035
cbk91747,49202
cbk91747,42036
cbk91747,42037
maj03535,stm90859
maj03535,stm91412
maj03535,cbk91873
stm91412,42093
stm91412,42094
cbk91873,42090
cbk91873,42091
cbk91873,42092
maj03531,42908
maj03531,42043
maj03531,42044
maj03531,3531-1
maj03531,49274
maj03531,49261
maj03531,49329
maj03531,42003
maj03531,32555
maj03531,49275
maj03531,42045
maj03531,24983
maj03488,stm90859
maj03488,stm90881
maj03488,90980-1
stm90881,49227
stm90881,49202
cbk90980,90980-1
cbk90980,42890
cbk90980,32548
cbk90980,42903
cbk90980,32118
cbk90980,42058
cbk90980,32528
cbk90980,42027
cbk90980,49205
cbk90980,49048
maj03476,stm90869
maj03476,cbk90969
maj03476,stm90859
stm90869,42721
stm90869,42060
cbk90969,stm91415
cbk90969,stm91416
cbk90969,stm91417
stm91417,49261
stm91417,49275
stm91417,42906
stm91415,91132
stm91415,42743
stm91415,42001
stm91416,42722
stm91416,42026
stm91416,42724
maj03477,91788-1
maj03477,90970-1
maj03477,stm90859
cbk91788,91788-1
cbk91788,49255
cbk91788,49151
cbk91788,49257
cbk91788,49106
cbk90970,90970-1
cbk90970,49254
cbk90970,49255
cbk90970,49116
cbk90970,42907
cbk90970,49256
cbk90970,49257
cbk90970,49258
cbk90970,49106
cbk90970,49102
cbk90970,49107
maj03481,stm90874
maj03481,90973-1
maj03481,stm90859
stm90874,49275
stm90874,49274
cbk90973,90973-1
cbk90973,49261
cbk90973,32555
cbk90973,32603
cbk90973,49048
cbk90973,49227
maj03482,stm90875
maj03482,90974-1
maj03482,stm90859
stm90875,42012
stm90875,42991
cbk90974,90974-1
cbk90974,49049
cbk90974,49116
cbk90974,49127
cbk90974,49257
cbk90974,42011
cbk90974,42912
cbk90974,49123
maj03478,90971-1
maj03478,91789-1
maj03478,stm90859
cbk91789,91789-1
cbk91789,49254
cbk91789,49118
cbk91789,49258
cbk91789,49119
cbk90971,90971-1
cbk90971,49254
cbk90971,49118
cbk90971,49116
cbk90971,49257
cbk90971,49258
cbk90971,49119
cbk90971,49106
cbk90971,49102
maj03484,stm90877
maj03484,90976-1
maj03484,stm90859
stm90877,49325
stm90877,49928
cbk90976,90976-1
cbk90976,49312
cbk90976,49049
cbk90976,49322
cbk90976,49329
cbk90976,49307
cbk90976,49002
cbk90976,49316
cbk90976,49328
stm90868,90968-1
stm90868,stm90859
cbk90968,90968-1
cbk90968,42890
cbk90968,49312
cbk90968,49274
cbk90968,32009
cbk90968,49254
cbk90968,42991
cbk90968,49049
cbk90968,49322
cbk90968,49136
cbk90968,49098
cbk90968,49118
cbk90968,42001
cbk90968,49261
cbk90968,42906
cbk90968,49131
cbk90968,49255
cbk90968,42904
cbk90968,42035
cbk90968,49202
cbk90968,49325
cbk90968,49151
cbk90968,49116
cbk90968,49329
cbk90968,42036
cbk90968,32548
cbk90968,32606
cbk90968,49127
cbk90968,49928
cbk90968,42907
cbk90968,49122
cbk90968,49003
cbk90968,49026
cbk90968,32557
cbk90968,49027
cbk90968,49024
cbk90968,49022
cbk90968,49023
cbk90968,32570
cbk90968,49029
cbk90968,49125
cbk90968,49021
cbk90968,49115
cbk90968,49047
cbk90968,49256
cbk90968,49117
cbk90968,32555
cbk90968,49257
cbk90968,32563
cbk90968,42889
cbk90968,49307
cbk90968,42037
cbk90968,49001
cbk90968,32524
cbk90968,32553
cbk90968,49069
cbk90968,42903
cbk90968,49013
cbk90968,49002
cbk90968,42905
cbk90968,49316
cbk90968,49025
cbk90968,32118
cbk90968,32011
cbk90968,32528
cbk90968,32310
cbk90968,49275
cbk90968,49989
cbk90968,49258
cbk90968,49028
cbk90968,49150
cbk90968,49119
cbk90968,32541
cbk90968,49309
cbk90968,49306
cbk90968,49706
cbk90968,49006
cbk90968,49106
cbk90968,42913
cbk90968,42027
cbk90968,49133
cbk90968,32005
cbk90968,42020
cbk90968,49134
cbk90968,42900
cbk90968,42912
cbk90968,32520
cbk90968,49004
cbk90968,32603
cbk90968,32931
cbk90968,49016
cbk90968,49215
cbk90968,49102
cbk90968,49205
cbk90968,49328
cbk90968,32547
cbk90968,49107
cbk90968,49680
cbk90968,49123
cbk90968,49048
cbk90968,49227
maj03485,stm90878
maj03485,90977-1
maj03485,stm90859
stm90878,49989
stm90878,49306
cbk90977,90977-1
cbk90977,49309
cbk90977,49016
cbk90977,49680
maj03486,90879-1
maj03486,90978-1
maj03486,stm90859
stm90879,32547
stm90879,90879-1
stm90879,32998
stm90879,32549
stm90879,42889
cbk90978,90978-1
cbk90978,42904
cbk90978,32570
cbk90978,32571
cbk90978,49227
cbk90978,42889
maj03479,91787-1
maj03479,90972-1
maj03479,stm90859
cbk91787,91787-1
cbk91787,49131
cbk91787,49047
cbk91787,49150
cbk91787,49133
cbk90972,90972-1
cbk90972,49254
cbk90972,49136
cbk90972,49131
cbk90972,49151
cbk90972,42907
cbk90972,49115
cbk90972,49150
cbk90972,49133
cbk90972,49134
maj03489,stm90882
maj03489,90981-1
maj03489,stm90859
stm90882,49107
stm90882,49255
cbk90981,90981-1
cbk90981,49116
cbk90981,49127
cbk90981,49256
cbk90981,49117
24222,stm91221
24222,stm91222
24222,cbk91732
stm91221,42070
stm91221,42017
stm91221,32509
stm91221,95563
stm91222,32405
stm91222,95566
stm91222,95569
cbk91732,91225-1
cbk91732,91226-1
cbk91732,cbk91733
cbk91732,91227-1
stm91225,32130
stm91225,32513
stm91225,91225-1
stm91225,42904
stm91225,32146
stm91225,42077
stm91225,42078
stm91225,42913
stm91226,32003
stm91226,91226-1
stm91226,91226-2
stm91226,42075
stm91226,42056
91226-2,32543
91226-2,32004
91226-2,32027
91226-2,42077
91226-2,42078
cbk91733,cbk91737
cbk91733,stm91224
cbk91733,stm91223
cbk91733,42071
stm91224,42072
stm91224,cbk91738
stm91223,42073
stm91223,42074
stm91227,32516
stm91227,32549
stm91227,91227-1
stm91227,32998
stm91227,32606
stm91227,95564
stm91227,32555
stm91227,32004
stm91227,32027
stm91227,42077
stm91227,42078
stm91227,42889
4234,stm91221
4234,stm91222
4234,cbk91732
4234,cbk91739
cbk91739,cbk91733
cbk91739,42079
4160,stm91026
4160,91085-1
4160,91086-1
stm91026,32144
stm91026,32118
stm91026,32524
stm91026,32548
stm91026,91087-1
cbk91087,91087-1
cbk91087,32998
cbk91087,32549
cbk91087,32547
cbk91085,91085-1
cbk91085,32998
cbk91085,32543
cbk91085,42890
cbk91085,32513
cbk91085,32113
cbk91085,32509
cbk91085,32549
cbk91085,32601
cbk91085,32009
cbk91085,32558
cbk91085,32567
cbk91085,32559
cbk91085,42904
cbk91085,42035
cbk91085,32003
cbk91085,32501
cbk91085,42036
cbk91085,32548
cbk91085,32146
cbk91085,95566
cbk91085,32309
cbk91085,95564
cbk91085,49003
cbk91085,32570
cbk91085,32569
cbk91085,32571
cbk91085,32130
cbk91085,42017
cbk91085,32004
cbk91085,32531
cbk91085,32405
cbk91085,32990
cbk91085,32040
cbk91085,32560
cbk91085,32208
cbk91085,42891
cbk91085,32027
cbk91085,32516
cbk91085,42037
cbk91085,32118
cbk91085,32011
cbk91085,32528
cbk91085,49306
cbk91085,42913
cbk91085,42027
cbk91085,95563
cbk91085,42900
cbk91085,32603
cbk91085,32931
cbk91085,49016
cbk91085,32547
cbk91085,49680
cbk91085,49227
cbk91085,42889
cbk91086,91086-1
cbk91086,32040
cbk91086,32933
24224,stm91195
24224,stm91026
24224,91085-1
24224,91086-1
stm91195,32541
stm91195,32563
stm91195,32557
stm91195,32606
4273,stm90867
4273,cbk91015
4273,90743-1
stm90867,90955-1
stm90867,90966-1
cbk90966,90966-1
cbk90966,49098
cbk90966,49003
cbk90966,49069
cbk90966,49309
cbk90966,49016
cbk90966,49680
cbk91015,maj03476
cbk91015,maj03477
cbk91015,maj03481
cbk91015,maj03528
cbk91015,maj03535
cbk91015,maj03482
cbk91015,maj03478
cbk91015,maj03484
cbk91015,stm90868
cbk91015,maj03485
cbk91015,3531-1
cbk91015,maj03486
cbk91015,maj03479
cbk91015,maj03488
cbk91015,maj03489
4423,42909
4423,42910
4423,42911
4406,91404-1
4406,stm91405
stm91404,91404-1
stm91404,42030
stm91404,42704
stm91404,42039
stm91404,42702
stm91404,42040
stm91405,cbk91868
stm91405,cbk91870
cbk91868,smj08098
cbk91868,10099-1
cbk91868,10104-1
cbk91868,10118-1
cbk91868,10109-1
cbk91868,91052-1
cbk91868,10112-1
cbk91868,10108-1
cbk91868,smj10115
cbk91868,smj10113
cbk91868,smj10107
cbk91868,10110-1
cbk91868,smj10116
cbk91868,10102-1
cbk91868,smj10106
cbk91868,1053-1
cbk91868,10103-1
cbk91868,smj10100
cbk91868,91869-1
cbk91868,10111-1
cbk91868,smj10105
cbk91868,9037-1
cbk91868,91849-1
cbk91868,8075-1
cbk91868,8213-1
cbk91868,8202-1
cbk91868,smj08066
cbk91868,2038-1
cbk91868,smj08148
cbk91868,09035-1
cbk91868,smj08208
cbk91868,8207-1
cbk91868,68201
cbk91868,smj08209
cbk91868,8037-1
cbk91868,10123-1
cbk91868,8155-1
cbk91868,81531
cbk91868,8038-1
cbk91868,8184-1
cbk91868,smj10087
cbk91870,10099-1
cbk91870,10148-1
cbk91870,10104-1
cbk91870,10109-1
cbk91870,10112-1
cbk91870,10108-1
cbk91870,smj10113
cbk91870,smj10107
cbk91870,10110-1
cbk91870,91869-1
cbk91870,10111-1
cbk91870,2038-1
cbk91870,smj10028
cbk91870,68201
cbk91870,8037-1
cbk91870,10123-1
smj10028,99021
smj10028,99022
smj10028,99023
smj10028,99024
cbk91869,91869-1
cbk91869,32998
cbk91869,32543
cbk91869,42890
cbk91869,32513
cbk91869,32113
cbk91869,32509
cbk91869,32549
cbk91869,32601
cbk91869,32009
cbk91869,32558
cbk91869,32567
cbk91869,32559
cbk91869,42904
cbk91869,42035
cbk91869,32003
cbk91869,32501
cbk91869,42036
cbk91869,32548
cbk91869,32146
cbk91869,95566
cbk91869,32309
cbk91869,95564
cbk91869,49003
cbk91869,32570
cbk91869,32569
cbk91869,32571
cbk91869,32130
cbk91869,42017
cbk91869,32004
cbk91869,32531
cbk91869,32405
cbk91869,32990
cbk91869,32040
cbk91869,32560
cbk91869,32208
cbk91869,42891
cbk91869,32027
cbk91869,32516
cbk91869,42037
cbk91869,32118
cbk91869,32011
cbk91869,32528
cbk91869,49306
cbk91869,42913
cbk91869,42027
cbk91869,95563
cbk91869,42900
cbk91869,32603
cbk91869,32931
cbk91869,49016
cbk91869,32547
cbk91869,49680
cbk91869,49227
cbk91869,42889
4405,42080
4405,32541
4405,32557
4405,49016
4405,32558
4405,42038
4405,42083
4405,42084
4405,cbk91823
cbk91823,stm91378
stm91378,stm91377
stm91378,91824-1
cbk91824,91824-1
stm91377,42082
cbk91824,42086
cbk91824,42085
cbk91824,42087
4401,42080
4401,32541
4401,32557
4401,49016
4401,32558
4401,42038
4401,32560
4401,42900
4401,42083
4401,42084
4401,cbk91823
4401,cbk91738
4402,42080
4402,42038
4402,32558
4402,49016
4402,32541
4402,32557
4402,32144
4402,42083
4402,42088
4402,42089
4402,cbk91823
4402,cbk90083
4404,91387-1
4404,91850-1
stm91387,91387-1
stm91387,42704
stm91387,42701
stm91387,42703
stm91387,42704
cbk91850,91850-1
cbk91850,smj08098
cbk91850,10099-1
cbk91850,10148-1
cbk91850,10104-1
cbk91850,10118-1
cbk91850,10109-1
cbk91850,91052-1
cbk91850,10112-1
cbk91850,10108-1
cbk91850,smj10115
cbk91850,smj10113
cbk91850,smj10107
cbk91850,10110-1
cbk91850,smj10116
cbk91850,10102-1
cbk91850,smj10106
cbk91850,1053-1
cbk91850,10103-1
cbk91850,smj10100
cbk91850,10111-1
cbk91850,smj10105
cbk91850,9037-1
cbk91850,91849-1
cbk91850,91854-1
cbk91850,8075-1
cbk91850,8213-1
cbk91850,8202-1
cbk91850,smj08066
cbk91850,2038-1
cbk91850,smj08148
cbk91850,09035-1
cbk91850,smj08208
cbk91850,8207-1
cbk91850,68201
cbk91850,smj08209
cbk91850,8037-1
cbk91850,10123-1
cbk91850,8155-1
cbk91850,81531
cbk91850,8038-1
cbk91850,8184-1
cbk91850,smj10087
smj08098,22708
smj08098,22759
smj08098,22787
smj08098,22799
smj10099,42709
smj10099,10099-1
smj10099,42710
smj10099,42711
smj10099,21953
smj10099,42712
smj10099,42713
smj10099,42714
smj10099,42715
smj10099,42716
smj10148,10148-1
smj10148,80110
smj10148,80111
smj10148,80112
smj10148,80113
smj10148,80114
smj10148,80115
smj10148,80116
smj10148,80117
smj10148,80118
smj10148,80119
smj10104,42721
smj10104,10104-1
smj10104,42001
smj10104,49261
smj10104,42026
smj10104,42906
smj10104,91132
smj10104,49275
smj10118,10118-1
smj10118,22788
smj10118,25720
smj10118,21953
smj10118,24748
smj10118,21955
smj10118,21958
smj10118,21960
smj10118,23707
smj10118,21954
smj10118,21961
smj10109,32531
smj10109,32557
smj10109,10109-1
smj10109,32558
smj10109,32559
smj10109,32569
smj10109,32990
smj10109,32560
smj10109,42900
smj10109,49016
cbk91052,91052-1
cbk91052,57031
cbk91052,57162
cbk91052,57122
cbk91052,57142
smj10112,32548
smj10112,32547
smj10112,32524
smj10112,10112-1
smj10112,42904
smj10112,42035
smj10112,49202
smj10112,42036
smj10112,32309
smj10112,42891
smj10112,42037
smj10112,32310
smj10108,32130
smj10108,32513
smj10108,10108-1
smj10108,32567
smj10108,42904
smj10108,32146
smj10108,42028
smj10108,42913
smj10115,13220
smj10115,13221
smj10115,13222
smj10115,13223
smj10113,42719
smj10113,42720
smj10113,42717
smj10113,42718
smj10107,42017
smj10107,32509
smj10107,42070
smj10107,95563
smj10110,32547
smj10110,32524
smj10110,10110-1
smj10110,32009
smj10110,32548
smj10110,42891
smj10110,32516
smj10110,32118
smj10110,32011
smj10110,32528
smj10110,42027
smj10110,32520
smj10116,13225
smj10116,13226
smj10116,13227
smj10116,91881-1
cbk91881,91881-1
cbk91881,13220
cbk91881,13224
cbk91881,13162
smj10102,10102-1
smj10102,49006
smj10102,49680
smj10102,49989
smj10102,49004
smj10106,49098
smj10106,49069
smj10106,49309
smj10106,49002
cbk91053,1053-1
cbk91053,57053
cbk91053,57031
cbk91053,57046
cbk91053,57145
smj10103,10103-1
smj10103,49098
smj10103,49003
smj10103,49001
smj10103,49069
smj10103,49002
smj10103,49309
smj10103,49006
smj10103,49004
smj10103,49680
smj10100,49989
smj10100,49306
smj10100,49006
smj10100,49309
smj10111,32569
smj10111,32570
smj10111,32557
smj10111,10111-1
smj10111,32509
smj10111,42904
smj10111,32571
smj10111,42017
smj10111,32603
smj10105,49306
smj10105,49016
smj10105,49006
smj10105,49004
smj09037,9037-1
smj09037,78625
smj09037,77947
smj09037,79708
smj09037,78126
smj09037,78122
smj09037,79771
smj09037,78214
smj09037,77716
smj09037,77938
smj09037,77942
smj09037,78244
smj09037,77745
smj09037,78113
cbk91849,91849-1
cbk91849,80110
cbk91849,42822
cbk91849,80111
cbk91849,80112
cbk91849,80113
cbk91849,42823
cbk91849,80114
cbk91849,42821
cbk91849,42824
cbk91849,42701
cbk91849,42039
cbk91849,42703
cbk91849,42702
cbk91849,42828
cbk91849,42826
cbk91849,80115
cbk91849,42827
cbk91849,42825
cbk91849,42820
cbk91849,80116
cbk91849,42040
cbk91849,80117
cbk91849,80118
cbk91849,80119
cbk91854,91854-1
cbk91854,42822
cbk91854,42823
cbk91854,42821
cbk91854,42824
cbk91854,42701
cbk91854,42039
cbk91854,42703
cbk91854,42702
cbk91854,42828
cbk91854,42826
cbk91854,42827
cbk91854,42825
cbk91854,42820
cbk91854,42040
smj08075,8075-1
smj08075,49001
smj08075,49002
smj08075,49309
smj08075,49306
smj08075,49004
smj08075,49016
smj08213,8213-1
smj08213,21939
smj08213,21936
smj08213,21778
smj08213,21930
smj08213,21854
smj08202,25742
smj08202,8202-1
smj08202,25741
smj08202,25765
smj08202,25705
smj08202,25721
smj08066,21720
smj08066,21702
smj08066,21883
smj08066,21884
smj08066,21887
smj08066,21888
42038,2038-1
42038,stm90695
42038,90802-1
stm90695,32555
stm90695,32524
stm90695,32557
stm90695,32606
cbk90802,90802-1
cbk90802,32998
cbk90802,32543
cbk90802,42890
cbk90802,32513
cbk90802,32113
cbk90802,32509
cbk90802,32549
cbk90802,32601
cbk90802,32009
cbk90802,32558
cbk90802,32567
cbk90802,32559
cbk90802,42904
cbk90802,42035
cbk90802,32003
cbk90802,32501
cbk90802,42036
cbk90802,32548
cbk90802,32146
cbk90802,95566
cbk90802,32309
cbk90802,95564
cbk90802,49003
cbk90802,32570
cbk90802,32569
cbk90802,32571
cbk90802,32130
cbk90802,42017
cbk90802,32004
cbk90802,32531
cbk90802,32405
cbk90802,32990
cbk90802,32040
cbk90802,32560
cbk90802,32208
cbk90802,42891
cbk90802,32027
cbk90802,32516
cbk90802,42037
cbk90802,32118
cbk90802,32011
cbk90802,32528
cbk90802,49306
cbk90802,42913
cbk90802,42027
cbk90802,95563
cbk90802,42900
cbk90802,32603
cbk90802,32931
cbk90802,49016
cbk90802,32547
cbk90802,49680
cbk90802,49227
cbk90802,42889
smj08148,21012
smj08148,21717
smj08148,21811
smj08148,21854
smj09035,09035-1
smj09035,90497-1
smj09035,90494-1
smj09035,90499-1
smj09035,90500-1
smj09035,90495-1
smj09035,90498-1
cbk90497,90497-1
cbk90497,97409
cbk90497,97407
cbk90497,97401
cbk90497,97402
cbk90497,97403
cbk90497,97404
cbk90497,97405
cbk90497,97406
cbk90497,97410
cbk90497,97408
cbk90494,90494-1
cbk90494,97113
cbk90494,97111
cbk90494,97112
cbk90494,97101
cbk90494,97102
cbk90494,97103
cbk90494,97104
cbk90494,97105
cbk90494,97106
cbk90494,97109
cbk90494,97114
cbk90494,97115
cbk90494,97110
cbk90499,90499-1
cbk90499,97607
cbk90499,97601
cbk90499,97602
cbk90499,97603
cbk90499,97604
cbk90499,97606
cbk90499,97608
cbk90499,97605
cbk90500,90500-1
cbk90500,97801
cbk90500,97802
cbk90500,97803
cbk90500,97804
cbk90500,97808
cbk90500,97606
cbk90500,97607
cbk90500,97605
cbk90495,90495-1
cbk90495,97207
cbk90495,97201
cbk90495,97202
cbk90495,97203
cbk90495,97204
cbk90495,97205
cbk90495,97206
cbk90495,97208
cbk90495,97209
cbk90495,97210
cbk90498,90498-1
cbk90498,97510
cbk90498,97507
cbk90498,97509
cbk90498,97501
cbk90498,97502
cbk90498,97503
cbk90498,97504
cbk90498,97505
cbk90498,97506
cbk90498,97508
smj08208,21717
smj08208,21811
smj08208,21926
smj08208,21929
smj08207,24734
smj08207,24710
smj08207,8207-1
smj08207,24752
smj08207,24729
smj08207,24749
smj08207,24720
smj08207,24750
smj08207,24713
smj08207,24736
smj08207,24730
smj08207,24760
smj08207,24742
smj08207,24707
smj08207,24738
smj08207,24706
68201,24734
68201,24750
68201,24720
68201,24757
smj08209,21817
smj08209,21767
smj08209,21879
smj08209,21778
smj08037,21741
smj08037,21797
smj08037,8037-1
smj08037,21948
smj08037,21745
smj08037,21877
smj08037,21946
smj08037,21947
smj10123,60117
smj10123,10123-1
smj10123,68109
smj10123,60105
smj10123,60904
smj10123,60109
smj10123,60903
smj10123,60106
smj10123,60116
smj08155,8155-1
smj08155,21854
smj08155,21918
smj08155,21952
smj08155,21935
smj08155,21920
81531,57214
81531,57210
81531,57215
smj08038,8038-1
smj08038,21008
smj08038,21811
smj08038,21012
smj08038,21832
smj08038,21854
smj08038,21797
smj08184,24734
smj08184,8184-1
smj08184,24750
smj08184,24707
smj08184,24738
smj08184,24706
smj10087,21832
smj10087,21012
smj10087,21879
